pstlcode,latitude,longitude
N5W4R3,42.998718,-81.187683
N5W4S6,42.999043,-81.186646
N5W4T5,43.002018,-81.188988
N5W4V2,42.997814,-81.184715
N5W4W4,43.001202,-81.18544
N5W4W6,43.004181,-81.186119
N5W4W8,42.990402,-81.179001
N5W4Y3,42.998726,-81.181572
N5W4Y6,43.001854,-81.183189
N5W4Z2,42.988632,-81.175468
N5W5A1,42.993977,-81.176559
N5W5A4,42.994118,-81.175209
N5W5C4,43.001945,-81.176163
N5W5C5,43.003525,-81.177231
N5W5C8,43.005341,-81.177719
N5W5C9,42.98621,-81.166748
N5W5G5,43.00399,-81.175598
N5W5G8,42.993008,-81.198662
N5W5M5,42.982582,-81.185631
N5W5T7,42.978104,-81.167496
N5W5V5,42.987774,-81.170792
N5W5X2,42.990112,-81.184128
N5W5X8,42.97691,-81.164452
N5W5Y2,42.979568,-81.163231
N5W5Y9,42.973064,-81.166687
N5W6B9,42.983768,-81.152657
N5W6C2,42.981483,-81.155746
N5W6C8,42.981316,-81.161339
N5W6C9,42.993011,-81.209236
N5W6E4,42.971352,-81.155006
N5W6H3,42.990269,-81.177216
N5X0B2,43.038948,-81.281784
N5X0B8,43.039616,-81.220703
N5X0E4,43.041477,-81.269089
N5X0G4,43.047638,-81.225594
N5X0H7,43.048103,-81.252815
N5X0J8,43.045372,-81.271729
N5X0K5,43.042309,-81.236153
N5X1A6,43.028229,-81.264748
N5X1C3,43.029423,-81.260765
N5X1C4,43.02898,-81.261642
N5X1G2,43.028019,-81.260368
N5X1J1,43.02784,-81.255882
N5X1J8,43.029846,-81.255547
N5X1K2,43.029636,-81.252197
N5X1K4,43.030933,-81.252586
N5X1K8,43.033226,-81.259956
N5X1M6,43.034286,-81.252159
N5X1N4,43.033829,-81.249252
N5X1N5,43.034786,-81.245308
N5X1R9,43.03476,-81.241287
N5X1T6,43.032455,-81.242271
N5X1V7,43.039097,-81.238914
N5X1Y6,43.03899,-81.231789
N5X1Y7,43.039577,-81.231316
N5X1Z2,43.038143,-81.235649
N5X2B2,43.037861,-81.228889
N5X2B6,43.039696,-81.227013
N5X2B8,43.030945,-81.254356
N5X2C7,43.041546,-81.247826
N5X2K7,43.026669,-81.268761
N5X2L1,43.028351,-81.271248
N5X2M5,43.037014,-81.247948
N5X2N9,43.024498,-81.256485
N5X2P2,43.039566,-81.244843
N5X2V8,43.035454,-81.264656
N5X2Y2,43.037941,-81.2621
N5X2Z5,43.038261,-81.265137
N5X3A3,43.038277,-81.258301
N5X3C7,43.032703,-81.266472
N5X3H5,43.038097,-81.265045
N5X3K6,43.03323,-81.2715
N5X3L1,43.034203,-81.272865
N5X3L2,43.035374,-81.273933
N5X3L5,43.03323,-81.2715
N5X3L9,43.040646,-81.246193
N5X3M2,43.03503,-81.253944
N5X3P7,43.023682,-81.266846
N5X3R1,43.023266,-81.264725
N5X3R3,43.019184,-81.268272
N5X3S6,43.021839,-81.267876
N5X3V2,43.024483,-81.26223
N5X3X1,43.022495,-81.259827
N5X3Z8,43.042374,-81.229889
N5X4H2,43.039036,-81.270226
N5X4K8,43.042347,-81.242027
N5X4N1,43.04879,-81.244102
N5X4N7,43.044411,-81.257637
N5X4P2,43.048431,-81.246986
N5X4P4,43.035744,-81.280396
N5X4P5,43.050926,-81.248825
N5X4R3,43.030251,-81.278236
N5X4S1,43.048691,-81.24855
N5Y0A1,42.998859,-81.233498
N5Y0A2,42.999268,-81.2304
N5Y0B2,43.017792,-81.244949
N5Y1G8,43.00848,-81.216919
N5Y1J3,43.02037,-81.224648
N5Y1L8,43.018024,-81.224892
N5Y1T1,43.002304,-81.221161
N5Y1T9,43.010902,-81.226059
N5Y1X3,43.002373,-81.22393
N5Y1X5,43.00478,-81.225662
N5Y1Z5,43.006062,-81.22892
N5Y2A2,43.023518,-81.236702
N5Y2B9,43.00507,-81.233086
N5Y2E2,43.002148,-81.231995
N5Y2G8,43.018166,-81.239197
N5Y2H8,43.001949,-81.233376
N5Y2J7,43.010929,-81.238403
N5Y2K7,42.998432,-81.235001
N5Y2L6,42.999584,-81.236748
N5Y2M6,43.005447,-81.239922
N5Y2M8,43.006222,-81.240295
N5Y2N1,43.00983,-81.241821
N5Y2N3,43.010857,-81.242561
N5Y2N8,43.013165,-81.24369
N5Y2P9,43.006809,-81.242157
N5Y2R8,42.999947,-81.240135
N5Y2S5,43.002804,-81.241844
N5Y2T1,43.007984,-81.244263
N5Y2T5,43.010696,-81.245628
N5Y2T6,42.996788,-81.240105
N5Y2T7,42.996727,-81.240326
N5Y2V5,43.010536,-81.244186
N5Y2W9,43.002083,-81.244408
N5Y3G1,43.005291,-81.212265
N5Y3G6,42.997505,-81.241379
N5Y3J6,43.0023,-81.230225
N5Y3K3,43.007965,-81.214478
N5Y3M6,43.000233,-81.240913
N5Y3N1,43.002033,-81.235306
N5Y3P4,43.000816,-81.242294
N5Y3R2,43.004711,-81.22998
N5Y3R4,43.008015,-81.217186
N5Y3R9,43.005798,-81.230919
N5Y3S4,43.005543,-81.241997
N5Y3T2,43.003452,-81.24128
N5Y3T6,43.005524,-81.234833
N5Y3V6,43.004871,-81.240372
N5Y3V8,43.00563,-81.237885
N5Y3X4,43.00528,-81.24379
N5Y3Y1,43.006027,-81.239807
N5Y3Y3,43.007217,-81.235695
N5Y3Y5,43.007813,-81.234352
N5Y3Y6,43.008137,-81.233223
N5Y3Z3,43.007969,-81.236069
N5Y4A3,43.012974,-81.220268
N5Y4A5,43.014423,-81.218285
N5Y4G6,43.011517,-81.234535
N5Y4H1,43.007881,-81.246712
N5Y4J5,43.015343,-81.248711
N5Y4M2,43.01915,-81.218315
N5Y4M7,43.015724,-81.239166
N5Y4P8,43.022888,-81.223473
N5Y4R1,43.023502,-81.220924
N5Y4S3,43.019215,-81.240669
N5Y4T2,43.025291,-81.226326
N5Y4T3,43.024399,-81.223099
N5Y4W2,43.00174,-81.240929
N5Y4Z1,43.008675,-81.222862
N5Y4Z2,43.016804,-81.23732
N5Y5A5,43.014992,-81.235237
N5Y5J4,43.018764,-81.231499
N5Y5J8,43.006203,-81.239822
N5Y5V2,43.022327,-81.232544
N5Y5W9,42.927952,-81.307465
N5Y6H8,43.023151,-81.234123
N5Y6H9,42.927952,-81.307465
N5Y6M5,43.017189,-81.218941
N5Y6M6,43.004051,-81.207451
N5Z1E9,42.979309,-81.215805
N5Z1G4,42.980766,-81.211288
N5Z1K4,42.981293,-81.213821
N5Z1K5,42.981129,-81.213753
N5Z1M2,42.982281,-81.214264
N5Z1M8,42.98214,-81.219109
N5Z1P7,42.984867,-81.219841
N5Z1R5,42.981213,-81.223259
N5Z1R9,42.980564,-81.217361
N5Z1T3,42.979706,-81.207924
N5Z1T5,42.979294,-81.206398
N5Z1W1,42.978107,-81.197685
N5Z1W7,42.978924,-81.22596
N5Z1X8,42.978027,-81.223297
N5Z1Z1,42.978882,-81.22139
N5Z1Z7,42.979355,-81.219704
N5Z1Z8,42.978741,-81.219177
N5Z2A2,42.981964,-81.220924
N5Z2B5,42.97979,-81.217438
N5Z2C1,42.981834,-81.217171
N5Z2E8,42.979206,-81.213669
N5Z2E9,42.975136,-81.209358
N5Z2G6,42.979809,-81.211975
N5Z2J3,42.978916,-81.208916
N5Z2J6,42.980419,-81.209656
N5Z2K1,42.978725,-81.207855
N5Z2K9,42.979942,-81.20591
N5Z2M5,42.976837,-81.203239
N5Z2N3,42.981583,-81.205338
N5Z2N7,42.977844,-81.202438
N5Z2P6,42.977898,-81.201393
N5Z2R1,42.9771,-81.200012
N5Z2T7,42.97963,-81.19796
N5Z2T8,42.981003,-81.198402
N5Z2W2,42.98307,-81.198586
N5Z2W6,42.981129,-81.19648
N5Z2X4,42.973316,-81.224228
N5Z2X7,42.973415,-81.223
N5Z2Y3,42.970417,-81.224213
N5Z2Y4,42.970676,-81.223091
N5Z3A5,42.968342,-81.213776
N5Z3A8,42.967678,-81.210381
N5Z3H2,42.962559,-81.203575
N5Z3H3,42.96273,-81.203621
N5Z3H7,42.961006,-81.208183
N5Z3H9,42.959232,-81.214462
N5Z3L5,42.965298,-81.218636
N5Z3L9,42.966621,-81.217262
N5Z3N1,42.971298,-81.216858
N5Z3N3,42.967751,-81.216164
N5Z3N8,42.972733,-81.223213
N5Z3P6,42.97295,-81.222275
N5Z3R7,42.968838,-81.21524
N5Z3S7,42.971249,-81.213341
N5Z3T1,42.971275,-81.213104
N5Z3T5,42.968033,-81.212563
N5Z3W5,42.963821,-81.206772
N5Z3X4,42.965664,-81.201454
N5Z3X5,42.95982,-81.20005
N5Z3X8,42.95871,-81.208168
N5Z3X9,42.960346,-81.208603
N5Z3Y7,42.960419,-81.204376
N5Z3Z3,42.960354,-81.202812
N5Z4A2,42.958179,-81.204544
N5Z4G2,42.953201,-81.201065
N5Z4G6,42.958359,-81.197044
N5Z4H3,42.952663,-81.193848
N5Z4K1,42.947613,-81.194679
N5Z4K3,42.947578,-81.188858
N5Z4K8,42.971096,-81.211197
N5Z4L2,42.956516,-81.190758
N5Z4S5,42.946739,-81.188652
N5Z4T4,42.961235,-81.203606
N5Z4V3,42.984226,-81.207962
N5Z4V4,42.956902,-81.197357
N5Z4W2,42.947666,-81.187431
N5Z4W4,42.978962,-81.217682
N5Z4X9,42.96096,-81.194939
N5Z4Y3,42.962582,-81.199814
N5Z4Y8,42.942551,-81.192909
N5Z4Z4,42.963894,-81.200394
N5Z4Z8,42.970463,-81.208214
N5Z5C6,42.963051,-81.19593
N5Z5C7,42.965012,-81.197037
N5Z5G1,42.967937,-81.202499
N6A1A5,42.979931,-81.253891
N6A1A7,42.980515,-81.251747
N6A1A8,42.980938,-81.249512
N6A1G4,42.983936,-81.248573
N6A1J8,42.984646,-81.248947
N6A1L7,42.987904,-81.255203
N6A1N4,42.990955,-81.25219
N6A1N9,42.991451,-81.252327
N6A1P9,42.992466,-81.257797
N6A1T8,42.995899,-81.252144
N6A1V3,42.996681,-81.248894
N6A1V7,42.997723,-81.256516
N6A1X5,42.998867,-81.250031
N6A1X9,42.998276,-81.255836
N6A1Z6,43.001938,-81.251534
N6A2B2,43.000896,-81.267967
N6A2E5,43.00322,-81.263916
N6A2G1,43.004894,-81.257439
N6A2J2,43.005371,-81.265266
N6A2J3,43.006001,-81.262474
N6A2K9,43.008396,-81.259544
N6A2L7,43.009953,-81.257957
N6A2L9,43.009373,-81.263039
N6A3A1,42.994308,-81.255157
N6A3E3,42.985226,-81.250557
N6A3E4,42.986046,-81.250732
N6A3E9,42.988892,-81.250854
N6A3K8,43.008587,-81.260635
N6A3P8,42.987083,-81.245552
N6A3R6,42.991447,-81.248749
N6A3S9,43.003345,-81.254601
N6A3T4,43.006886,-81.256454
N6A3T7,42.997604,-81.250046
N6A3V3,43.008846,-81.255798
N6A3W5,42.997944,-81.248878
N6A3X3,43.001778,-81.248154
N6A3Y2,43.011253,-81.255447
N6A3Z2,42.993519,-81.243423
N6A3Z4,42.996037,-81.24472
N6A4A1,43.00074,-81.247139
N6A4A4,43.002853,-81.247971
N6A4J4,42.994595,-81.251595
N6A4J8,42.981598,-81.231461
N6A4K8,42.985546,-81.244537
N6A4N7,42.985546,-81.244537
N6A4V2,42.981598,-81.231461
N6A4V6,42.985546,-81.244537
N6A5B6,42.982906,-81.252953
N6A5B7,43.009594,-81.261917
N6A5E5,42.984058,-81.252457
N6A5M1,42.992577,-81.251801
N6A5M8,42.993282,-81.252167
N6A5P3,42.985275,-81.251694
N6A5P4,42.986046,-81.250732
N6A5S3,42.983097,-81.249496
N6A5S8,42.981598,-81.231461
N6A5Z2,43.00547,-81.254562
N6A6A9,42.982906,-81.252953
N6B0A3,42.990158,-81.243172
N6B1C1,42.977261,-81.233429
N6B1C6,42.978718,-81.228821
N6B1E3,42.977837,-81.236923
N6B1E6,42.978611,-81.234108
N6B1H6,42.981075,-81.229408
N6B1H9,42.985546,-81.244537
N6B1J9,42.980789,-81.236092
N6B1M4,42.982517,-81.232384
N6B1M5,42.983097,-81.232605
N6B1N3,42.982689,-81.23233
N6B1N7,42.979767,-81.253807
N6B1N8,42.985546,-81.244537
N6B1P8,42.98317,-81.242149
N6B1R3,42.984566,-81.236389
N6B1S6,42.985538,-81.238503
N6B1T1,42.986507,-81.234924
N6B1T6,42.98542,-81.243912
N6B1V8,42.986946,-81.241539
N6B1V9,42.986622,-81.239044
N6B1W9,42.988556,-81.232925
N6B1Z3,42.98793,-81.245224
N6B2A4,42.991077,-81.234184
N6B2A5,42.990913,-81.2341
N6B2A8,42.990158,-81.243172
N6B2A9,42.990158,-81.243172
N6B2B3,42.991055,-81.239685
N6B2K2,42.974289,-81.243202
N6B2L6,42.979988,-81.241096
N6B2M8,42.978004,-81.238472
N6B2M9,42.979198,-81.239075
N6B2R4,42.993317,-81.246239
N6B2X3,42.978294,-81.23246
N6B2X5,42.979481,-81.233063
N6B2X8,42.980671,-81.233658
N6B2Y7,42.985428,-81.236053
N6B2Z4,42.989155,-81.237915
N6B3A7,42.99268,-81.237976
N6B3B4,42.980236,-81.230331
N6B3B7,42.981487,-81.230705
N6B3G6,42.979176,-81.227509
N6B3J1,42.991161,-81.232834
N6B3K9,42.988827,-81.236885
N6B3M8,42.977425,-81.233513
N6B3N7,42.98724,-81.24498
N6B3N9,42.985546,-81.244537
N6B3P4,42.975227,-81.22583
N6B3P8,42.975227,-81.22583
N6C1A8,42.979061,-81.256508
N6C1B2,42.978497,-81.259071
N6C1B9,42.975964,-81.257729
N6C1C3,42.974709,-81.25724
N6C1C4,42.973839,-81.260994
N6C1C5,42.974167,-81.259239
N6C1G1,42.974285,-81.247467
N6C1H7,42.973396,-81.245323
N6C1H9,42.972469,-81.245209
N6C1L1,42.971313,-81.246986
N6C1M5,42.972408,-81.23864
N6C1M8,42.971832,-81.236977
N6C1N2,42.969151,-81.258224
N6C1T9,42.969845,-81.236679
N6C1V8,42.968288,-81.236267
N6C1W4,42.969189,-81.233971
N6C1W7,42.969753,-81.229156
N6C1Y9,42.964973,-81.259239
N6C1Z8,42.966789,-81.244408
N6C2A7,42.9678,-81.235611
N6C2E9,42.965244,-81.241104
N6C2G1,42.965546,-81.239571
N6C2G3,42.965702,-81.234665
N6C2G4,42.965878,-81.234695
N6C2J3,42.963463,-81.242989
N6C2J7,42.963722,-81.239899
N6C2J8,42.963875,-81.238075
N6C2M9,42.961758,-81.244392
N6C2P4,42.960815,-81.244133
N6C2P7,42.961147,-81.23941
N6C2R3,42.961613,-81.234062
N6C2S3,42.958767,-81.244522
N6C2S5,42.958122,-81.242798
N6C2T1,42.957211,-81.254501
N6C2W1,42.956299,-81.235405
N6C2W3,42.956528,-81.2342
N6C2X5,42.955338,-81.236259
N6C3A7,42.94548,-81.232498
N6C3B5,42.943054,-81.243393
N6C3G4,42.968349,-81.258568
N6C3G5,42.968334,-81.258804
N6C3G9,42.971252,-81.258148
N6C3H9,42.965851,-81.257042
N6C3J8,42.96146,-81.256592
N6C3L9,42.968719,-81.254318
N6C3T8,42.95546,-81.241249
N6C3V1,42.946323,-81.243843
N6C3V6,42.946911,-81.246933
N6C3V7,42.945534,-81.24176
N6C3V9,42.944588,-81.242989
N6C3Y3,42.968468,-81.246941
N6C3Z2,42.96439,-81.244881
N6C4A3,42.958565,-81.24189
N6C4A5,42.970947,-81.2453
N6C4B2,42.972088,-81.244865
N6C4B3,42.970551,-81.244324
N6C4B5,42.968174,-81.243645
N6C4C9,42.962761,-81.240166
N6C4E2,42.960762,-81.238708
N6C4E3,42.959087,-81.236465
N6C4E5,42.959118,-81.236237
N6C4G2,42.952164,-81.235649
N6C4G9,42.966782,-81.240456
N6C4H6,42.961624,-81.238403
N6C4J5,42.973209,-81.239182
N6C4L8,42.955803,-81.234695
N6C4L9,42.961807,-81.23497
N6C4M9,42.969921,-81.236389
N6C4T2,42.968327,-81.230026
N6C4T5,42.970287,-81.227982
N6C4V2,42.963055,-81.226387
N6C4V6,42.948299,-81.211769
N6C4W3,42.947136,-81.212967
N6C4Y5,42.944794,-81.23394
N6C4Z4,42.951427,-81.234344
N6C4Z6,42.943478,-81.233627
N6C4Z8,42.947479,-81.231094
N6C5B7,42.948071,-81.242554
N6C5H9,42.950455,-81.254601
N6C5J9,42.958515,-81.249977
N6C5M4,42.945251,-81.253525
N6C5M9,42.945747,-81.248001
N6C5P3,42.94408,-81.247963
N6C5R1,42.949211,-81.251305
N6C5S2,42.943649,-81.251068
N6C5S7,42.942337,-81.250267
N6C5T1,42.954735,-81.230362
N6C5T5,42.954735,-81.230362
N6C5X1,42.954578,-81.251572
N6C5Y2,42.947399,-81.239853
N6C5Y5,42.95871,-81.219147
N6C5Z4,42.962994,-81.244606
N6C6A3,42.952457,-81.25489
N6C6A7,42.955933,-81.253143
N6C6B8,42.950325,-81.252289
N6E1E2,42.937508,-81.216156
N6E1G5,42.941742,-81.209892
N6E1G7,42.943546,-81.216949
N6E1J6,42.936779,-81.223412
N6E1J9,42.934937,-81.220009
N6E1K2,42.933552,-81.2145
N6E1N1,42.938972,-81.223717
N6E1P7,42.930607,-81.216042
N6E1R7,42.943279,-81.203934
N6E1T4,42.939991,-81.201843
N6E1V4,42.931816,-81.221886
N6E1W2,42.9375,-81.201462
N6E1W8,42.943542,-81.202713
N6E1X5,42.943333,-81.201981
N6E1X9,42.934738,-81.236359
N6E1Z5,42.926651,-81.225571
N6E1Z8,42.926819,-81.226135
N6E2A1,42.927174,-81.233849
N6E2B8,42.927235,-81.23587
N6E2G4,42.92519,-81.237251
N6E2J2,42.937637,-81.227226
N6E2L1,42.937008,-81.234383
N6E2N4,42.942009,-81.232605
N6E2N9,42.940948,-81.229286
N6E2P5,42.938843,-81.239265
N6E2S6,42.932381,-81.227867
N6E2S9,42.932316,-81.228088
N6E2T6,42.935108,-81.203506
N6E2V1,42.935146,-81.201897
N6E2W6,42.940186,-81.19696
N6E2X6,42.935936,-81.237885
N6E3A3,42.94001,-81.19693
N6E3A5,42.939995,-81.198982
N6E3A9,42.940208,-81.225212
N6E3B3,42.932316,-81.228088
N6E3B9,42.944103,-81.217941
N6E3C5,42.925171,-81.24192
N6E3C9,42.94453,-81.198502
N6E3G6,42.926727,-81.239075
N6E3J4,42.929173,-81.245262
N6E3K9,42.929062,-81.243126
N6E3L6,42.930046,-81.240166
N6E3N9,42.92923,-81.245491
N6E3R1,42.936172,-81.243073
N6E3S2,42.93874,-81.220909
N6E3S7,42.937847,-81.243492
N6E3Y7,42.898006,-81.254684
N6E3Z9,42.924126,-81.240547
N6G0A1,42.99559,-81.328186
N6G0B2,42.996616,-81.324997
N6G0G1,43.022617,-81.317703
N6G0H3,43.008621,-81.302742
N6G0K2,43.022823,-81.324547
N6G0L4,43.022617,-81.317703
N6G0N8,43.035854,-81.310066
N6G0P2,43.033798,-81.291817
N6G0P8,43.019272,-81.33403
N6G0R1,43.019272,-81.33403
N6G0S6,43.019272,-81.33403
N6G0V5,42.948879,-81.248535
N6G0V9,42.948879,-81.248535
N6G0X3,43.004574,-81.307564
N6G1B1,42.994236,-81.267578
N6G1E4,42.995377,-81.266594
N6G1G5,42.996338,-81.272675
N6G1H1,43.003941,-81.276817
N6G1H5,43.018665,-81.278572
N6G1M1,42.995167,-81.290901
N6G1M2,42.996471,-81.291512
N6G1N1,43.002037,-81.276878
N6G1N9,43.001312,-81.284111
N6G1R5,42.999287,-81.289688
N6G1R9,43.005463,-81.295044
N6G1S9,42.999508,-81.291946
N6G1X5,42.997051,-81.296982
N6G1Z4,43.004646,-81.295586
N6G1Z9,43.003487,-81.300446
N6G2B9,43.004684,-81.303391
N6G2G4,43.00808,-81.307564
N6G2H1,43.010883,-81.311478
N6G2J1,43.011101,-81.308861
N6G2J3,43.011536,-81.307518
N6G2J9,43.014389,-81.278397
N6G2M3,43.018387,-81.27327
N6G2P9,43.020813,-81.284981
N6G2S1,43.011326,-81.291763
N6G2T6,43.013428,-81.310684
N6G2V1,43.011856,-81.311722
N6G2X1,42.993984,-81.31012
N6G2Y1,43.00832,-81.315056
N6G2Z7,43.005348,-81.315796
N6G2Z8,43.009232,-81.317184
N6G2Z9,43.009293,-81.316963
N6G3A6,43.006866,-81.312706
N6G3C5,43.012455,-81.318367
N6G3E4,43.014469,-81.320602
N6G3E9,43.010311,-81.317635
N6G3G2,43.010147,-81.317551
N6G3H8,42.998116,-81.300903
N6G3J3,42.998066,-81.315445
N6G3L5,43.000767,-81.313019
N6G3M2,42.997791,-81.306496
N6G3M4,43.014507,-81.321838
N6G3M5,43.014202,-81.307068
N6G3M6,43.014332,-81.306908
N6G3P5,43.002632,-81.31591
N6G3R3,43.013466,-81.320206
N6G3T2,43.023945,-81.286964
N6G3T3,42.998158,-81.287102
N6G3Z2,42.996567,-81.280357
N6G4A2,42.998955,-81.30909
N6G4A3,43.000309,-81.302032
N6G4E6,43.008724,-81.29985
N6G4G2,42.998795,-81.304047
N6G4H6,42.993694,-81.282494
N6G4H7,42.996201,-81.300438
N6G4S2,42.994877,-81.311829
N6G4T6,43.017319,-81.273621
N6G4W3,43.017559,-81.309975
N6G4W4,43.012901,-81.277122
N6G4W5,43.016415,-81.301537
N6G4X7,42.993919,-81.297989
N6G4Y4,42.993118,-81.304298
N6G4Y8,43.018135,-81.296944
N6G4Z1,43.016705,-81.298607
N6G4Z5,43.006927,-81.304077
N6G5C9,43.000839,-81.325195
N6G5E8,43.025684,-81.293152
N6G5H2,43.027096,-81.285919
N6G5J4,43.025932,-81.297638
N6G5J7,43.023937,-81.300331
N6G5K2,42.993553,-81.314964
N6G5K8,42.998943,-81.276268
N6G5L2,43.028934,-81.296638
N6G5M1,43.022655,-81.301544
N6G5R5,42.999477,-81.317352
N6H0A2,42.98521,-81.303192
N6H0A5,42.989483,-81.304428
N6H0A7,42.990948,-81.305557
N6H0B7,43.007195,-81.340164
N6H0E5,42.98843,-81.308754
N6H0G3,42.981384,-81.280777
N6H0G4,42.981384,-81.280777
N6H0G8,42.981384,-81.280777
N6H0H1,42.991013,-81.3116
N6H0H6,42.999229,-81.387291
N6H0J5,42.982452,-81.291801
N6H1A2,42.980965,-81.264282
N6H1G6,42.985249,-81.260841
N6H1H3,42.984612,-81.26667
N6H1K4,42.98901,-81.257835
N6H1K7,42.989197,-81.26088
N6H1L4,42.988251,-81.266151
N6H1L6,42.987686,-81.267906
N6H1P3,42.991276,-81.260941
N6H1R8,42.991589,-81.266602
N6H1S7,42.989502,-81.273132
N6H1T5,42.984432,-81.290253
N6H1V3,42.979042,-81.30867
N6H1V4,42.978142,-81.311798
N6H1W6,42.988796,-81.25856
N6H1X5,42.98558,-81.260117
N6H1Y5,42.990856,-81.261337
N6H1Z1,42.987839,-81.26149
N6H2A1,42.982681,-81.262573
N6H2B6,42.990936,-81.264191
N6H2B9,42.991779,-81.264648
N6H2E3,42.990559,-81.266945
N6H2H5,42.991108,-81.272354
N6H2K2,42.982265,-81.271507
N6H2K4,42.988724,-81.273483
N6H2P8,42.960869,-81.316376
N6H2V3,42.970291,-81.30349
N6H2W1,42.971001,-81.305817
N6H2W3,42.969044,-81.310379
N6H2X1,42.978642,-81.287102
N6H2Y6,42.97562,-81.297356
N6H2Y7,42.975784,-81.297447
N6H2Z2,42.975372,-81.305275
N6H2Z6,42.972153,-81.309319
N6H3B1,42.977478,-81.305382
N6H3B2,42.976116,-81.308937
N6H3C7,42.979553,-81.30394
N6H3C8,42.980198,-81.301399
N6H3E2,42.979603,-81.290382
N6H3G3,42.978798,-81.295547
N6H3H1,42.973782,-81.296555
N6H3H4,42.977203,-81.297836
N6H3H7,42.979511,-81.299255
N6H3J2,42.979431,-81.300507
N6H3K8,42.978039,-81.302193
N6H3L4,42.972233,-81.300003
N6H3P1,42.96965,-81.305809
N6H3X6,42.978546,-81.315636
N6H3Y2,42.9757,-81.32756
N6H3Z4,42.980591,-81.317451
N6H3Z7,42.978558,-81.322403
N6H4A1,42.9753,-81.325058
N6H4C6,42.982914,-81.319054
N6H4C7,42.983078,-81.319145
N6H4C8,42.982323,-81.321053
N6H4G7,42.979813,-81.32048
N6H4J1,42.980118,-81.327209
N6H4J4,42.97813,-81.326546
N6H4J9,42.98098,-81.32785
N6H4L4,42.968216,-81.311935
N6H4P6,42.967163,-81.297485
N6H4R2,42.973125,-81.311653
N6H4R4,42.976257,-81.317688
N6H4S7,42.974976,-81.317001
N6H4T1,42.976192,-81.317909
N6H4V4,42.976025,-81.319138
N6H4V5,42.973209,-81.316299
N6H4X2,42.98082,-81.305634
N6H4X9,42.965183,-81.327744
N6H4Y1,42.964142,-81.328552
N6H4Y2,42.965359,-81.327789
N6H4Y9,42.988995,-81.295502
N6H4Z8,42.967957,-81.316818
N6H5A5,42.963741,-81.322845
N6H5B2,42.966682,-81.320465
N6H5C3,42.966026,-81.313072
N6H5E9,42.981873,-81.309654
N6H5H3,42.981873,-81.324821
N6H5H7,42.991486,-81.261894
N6H5J2,42.983276,-81.332077
N6H5J9,42.99107,-81.314354
N6H5K4,43.024986,-81.346458
N6H5K8,42.9953,-81.343758
N6H5P5,42.979794,-81.308418
N6H5T6,42.987415,-81.303207
N6H5T9,42.98814,-81.301292
N6H5W3,42.983742,-81.285988
N6J0A4,42.953232,-81.259712
N6J0A7,42.961014,-81.259109
N6J0A9,42.966515,-81.265968
N6J0B1,42.941963,-81.262115
N6J1A1,42.978821,-81.26194
N6J1A5,42.977566,-81.264206
N6J1B6,42.971069,-81.281754
N6J1C2,42.971935,-81.281136
N6J1C6,42.97084,-81.280502
N6J1E8,42.974113,-81.271812
N6J1G6,42.970196,-81.279785
N6J1H3,42.966221,-81.28791
N6J1K8,42.967121,-81.266029
N6J1P1,42.964703,-81.263863
N6J1S5,42.96093,-81.282471
N6J1S6,42.961266,-81.280533
N6J1S8,42.959549,-81.281158
N6J1V3,42.959187,-81.263107
N6J1V8,42.958084,-81.273369
N6J1V9,42.95784,-81.276154
N6J1X5,42.957333,-81.273216
N6J1X9,42.95652,-81.270081
N6J1Y1,42.956261,-81.271858
N6J1Y8,42.954807,-81.273453
N6J1Y9,42.954308,-81.28492
N6J1Z2,42.952763,-81.277328
N6J2A7,42.952744,-81.273499
N6J2A9,42.951145,-81.287155
N6J2B3,42.950081,-81.28289
N6J2B6,42.950081,-81.28289
N6J2C4,42.949169,-81.272476
N6J2G9,42.943237,-81.269196
N6J2H9,42.942688,-81.258598
N6J2J7,42.977547,-81.268394
N6J2K7,42.972111,-81.26207
N6J2M1,42.964275,-81.261513
N6J2P8,42.964237,-81.26223
N6J2V7,42.955051,-81.263733
N6J2W8,42.946346,-81.264114
N6J2X9,42.957008,-81.267624
N6J2Y8,42.943527,-81.264877
N6J2Z4,42.963955,-81.273399
N6J3C3,42.942928,-81.267181
N6J3C9,42.94479,-81.271164
N6J3H4,42.966743,-81.283066
N6J3H9,42.964909,-81.281631
N6J3J9,42.963287,-81.276871
N6J3M2,42.970974,-81.286621
N6J3M7,42.957813,-81.283562
N6J3P1,42.951214,-81.285423
N6J3P7,42.954308,-81.28492
N6J3R2,42.955643,-81.287163
N6J3T7,42.947796,-81.264603
N6J3V1,42.940945,-81.271271
N6J3V4,42.942795,-81.271317
N6J3V5,42.947945,-81.270241
N6J3V9,42.940914,-81.271507
N6J3X1,42.950359,-81.276039
N6J3Y2,42.95369,-81.281929
N6J3Y6,42.954769,-81.279533
N6J4C2,42.947289,-81.274628
N6J4G5,42.979038,-81.262527
N6J4J7,42.94738,-81.260895
N6J4J8,42.953968,-81.275879
N6J4K3,42.954674,-81.276787
N6J4M7,42.944656,-81.285049
N6J4N4,42.942986,-81.278465
N6J4N6,42.940929,-81.278091
N6J4R9,42.943977,-81.276031
N6J4S9,42.941757,-81.27301
N6J4T1,42.943043,-81.274445
N6J4W6,42.942078,-81.272453
N6J4W8,42.95652,-81.270081
